evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-19-A20-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,contribution,contribution=42083069.0,42083069.0,5.0,0,0,rounds[19].agents[20].contribution_reasoning,"Following the observed trend of high contributors using strategy SI and considering my recent contributions, I choose to contribute similarly.",142
RB-19-A20-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,punishment,assigned_punish_total=25.0,42083069.0,5.0,0,0,rounds[19].agents[20].punishment_reasoning,Punishing free-riders and rewarding high contributors to maximize cumulative payoff.,84
RB-19-A20-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,deanonymized_punishment,assigned_punish_total=25.0,42083069.0,5.0,0,0,rounds[19].agents[20].deanonymized_punishment_reasoning,Punishing free-riders and rewarding high contributors to maximize cumulative payoff.,84
RB-19-A20-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,belief_strategy,institution_choice=SI,42083069.0,5.0,0,0,rounds[19].agents[20].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-19-A20-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,20,developed,SI,belief_observations,institution_choice=SI,42083069.0,5.0,0,0,rounds[19].agents[20].belief_state.observations,High contributions from peers with SI strategy.,47
RB-19-A21-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-19-A21-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[19].agents[21].contribution_reasoning,"Based on my internal beliefs and previous round data, I believe cooperation is not beneficial for me this round due to low marginal return.",139
RB-19-A21-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,punishment,assigned_punish_total=30.0,0.0,5.0,0,0,rounds[19].agents[21].punishment_reasoning,Focusing on free-riders and rewarding high contributors to maintain cooperation and stability within the institution.,117
RB-19-A21-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,deanonymized_punishment,assigned_punish_total=30.0,0.0,5.0,0,0,rounds[19].agents[21].deanonymized_punishment_reasoning,Focusing on free-riders and rewarding high contributors to maintain cooperation and stability within the institution.,117
RB-19-A21-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[21].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-19-A21-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,21,developed,SI,belief_observations,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[21].belief_state.observations,"High contributors are rewarded, while low contributors are penalized.",69
RB-19-A22-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-19-A22-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[19].agents[22].contribution_reasoning,"Based on previous round data and internal beliefs, I expect other developed countries to contribute significantly, so contributing $0 allows me to free ride while still maintaining a good reputation.",199
RB-19-A22-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,punishment,assigned_punish_total=10.0,0.0,5.0,0,0,rounds[19].agents[22].punishment_reasoning,Punishing free-riders and rewarding high contributors to encourage cooperation and responsible behavior.,104
RB-19-A22-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,deanonymized_punishment,assigned_punish_total=10.0,0.0,5.0,0,0,rounds[19].agents[22].deanonymized_punishment_reasoning,Punishing free-riders and rewarding high contributors to encourage cooperation and responsible behavior.,104
RB-19-A22-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[22].belief_state.institutional_strategy,"Most peers follow SI, but some deviate.",39
RB-19-A22-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,22,developed,SI,belief_observations,institution_choice=SI,0.0,5.0,0,0,rounds[19].agents[22].belief_state.observations,High contributors in SI are rewarded with high payoffs.,55
RB-19-A23-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,23,developing,SFI,institution,institution_choice=SFI,205975.0,5.0,0,0,rounds[19].agents[23].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-19-A23-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,23,developing,SFI,contribution,contribution=205975.0,205975.0,5.0,0,0,rounds[19].agents[23].contribution_reasoning,"I'm choosing a contribution that balances my immediate needs with long-run cooperation incentives, considering the high marginal return to me per unit contributed and the group size.",182
RB-19-A23-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,23,developing,SFI,belief_strategy,institution_choice=SFI,205975.0,5.0,0,0,rounds[19].agents[23].belief_state.institutional_strategy,"Most peers use SI, but some contribute highly in SFI.",53
RB-19-A23-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,23,developing,SFI,belief_observations,institution_choice=SFI,205975.0,5.0,0,0,rounds[19].agents[23].belief_state.observations,"High contributors are mostly from SI, while low contributors are from SFI.",74
RB-19-A24-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,institution,institution_choice=SI,29482612.0,7.28,0,0,rounds[19].agents[24].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-19-A24-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,contribution,contribution=29482612.0,29482612.0,7.28,0,0,rounds[19].agents[24].contribution_reasoning,"I'm choosing a contribution amount slightly above the previous round's group average to maintain consistency and cooperation, while also considering my own MCPR.",161
RB-19-A24-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,punishment,assigned_punish_total=50.0,29482612.0,7.28,0,0,rounds[19].agents[24].punishment_reasoning,"Punishing free-riders who contributed significantly below the group average, while rewarding generous contributors.",115
RB-19-A24-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,deanonymized_punishment,assigned_punish_total=50.0,29482612.0,7.28,0,0,rounds[19].agents[24].deanonymized_punishment_reasoning,"Punishing free-riders who contributed significantly below the group average, while rewarding generous contributors.",115
RB-19-A24-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,belief_strategy,institution_choice=SI,29482612.0,7.28,0,0,rounds[19].agents[24].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-19-A24-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,24,developed,SI,belief_observations,institution_choice=SI,29482612.0,7.28,0,0,rounds[19].agents[24].belief_state.observations,High contributions from peers with SI strategy.,47
RB-19-A25-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,institution,institution_choice=SI,30846249.0,5.0,0,0,rounds[19].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-19-A25-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,contribution,contribution=30846249.0,30846249.0,5.0,0,0,rounds[19].agents[25].contribution_reasoning,"To maximize my cumulative payoff, I will contribute a moderate amount similar to the previous round's group average.",116
RB-19-A25-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,punishment,assigned_punish_total=5.0,30846249.0,5.0,0,0,rounds[19].agents[25].punishment_reasoning,"Targeted punishments to address free-riding, while rewarding high contributors for cooperation.",95
RB-19-A25-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,deanonymized_punishment,assigned_punish_total=5.0,30846249.0,5.0,0,0,rounds[19].agents[25].deanonymized_punishment_reasoning,"Targeted punishments to address free-riding, while rewarding high contributors for cooperation.",95
RB-19-A25-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,belief_strategy,institution_choice=SI,30846249.0,5.0,0,0,rounds[19].agents[25].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-19-A25-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,19,25,developed,SI,belief_observations,institution_choice=SI,30846249.0,5.0,0,0,rounds[19].agents[25].belief_state.observations,High contributions from peers following the SI strategy.,56
RB-20-A17-proposal_reason,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,17,,,proposal_reason,propose:PUNISHMENT_EFFECT=2,,,0,1,rounds[20].constitutional_change.proposals[0].reason,"Reducing the punishment effect will incentivize agents to cooperate more and reduce the likelihood of toxic behavior, leading to a more sustainable collective payoff.",166
RB-20-A3-proposal_reason,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,3,,,proposal_reason,propose:SUBSIDY_FRACTION=0.7,,,0,1,rounds[20].constitutional_change.proposals[1].reason,"Reducing the subsidy fraction will incentivize top contributors to maintain their high cooperation levels, thereby promoting trust and sustainability within the community.",171
RB-20-A0-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,institution,institution_choice=SI,25219266.0,4.2,0,1,rounds[20].agents[0].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-20-A0-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,contribution,contribution=25219266.0,25219266.0,4.2,0,1,rounds[20].agents[0].contribution_reasoning,"My contribution is equal to the previous round's group average, as I want to maintain consistency and avoid being a free-rider.",127
RB-20-A0-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,punishment,assigned_punish_total=3500.0,25219266.0,4.2,0,1,rounds[20].agents[0].punishment_reasoning,I targeted free-riders and rewarded cooperative members to maintain institutional credibility and promote long-term climate stability.,134
RB-20-A0-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,deanonymized_punishment,assigned_punish_total=3500.0,25219266.0,4.2,0,1,rounds[20].agents[0].deanonymized_punishment_reasoning,I targeted free-riders and rewarded cooperative members to maintain institutional credibility and promote long-term climate stability.,134
RB-20-A0-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,belief_strategy,institution_choice=SI,25219266.0,4.2,0,1,rounds[20].agents[0].belief_state.institutional_strategy,Most peers follow a self-interest (SI) strategy.,48
RB-20-A0-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,0,developed,SI,belief_observations,institution_choice=SI,25219266.0,4.2,0,1,rounds[20].agents[0].belief_state.observations,"Agent 0's payoff is lower than expected, while Agent 14 and others have high contributions.",91
RB-20-A1-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,1,developing,SFI,institution,institution_choice=SFI,3195836.0,1.36,0,1,rounds[20].agents[1].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-20-A1-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,20,1,developing,SFI,contribution,contribution=3195836.0,3195836.0,1.36,0,1,rounds[20].agents[1].contribution_reasoning,"Given my high vulnerability index and low marginal return, contributing the maximum amount is optimal to maximize my payoff.",124
